Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,Academic Program Code
120048 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0338BALA
120048 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,1179,312,867,0,785,128,114,108,4,23,17,1103,76,10KV0338BSLA
120048 ,KV ,299 ,MA ,0338 ,Psychology ,  ,  ,3,2,1,0,1,2,0,0,0,0,0,2,1,10KS0338MA
120048 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,178,59,119,0,93,16,7,13,0,48,1,27,151,10KS0338PHD
120048 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,300,97,203,0,134,25,88,42,3,5,3,283,17,10KV0344BALA
120048 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV8037MULT
120048 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,40,17,23,0,16,1,1,3,1,18,0,11,29,10KS0344PHD
120048 ,KV ,361 ,BSLAS ,0324 ,Entomology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0324BSLA
120048 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,13,4,9,0,10,0,1,0,0,2,0,4,9,10KS0324MS
120048 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,18,13,5,0,11,1,0,0,0,6,0,3,15,10KS0324PHD
120048 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,35,17,17,1,21,10,1,0,0,2,1,29,6,10KV0285BALA
120048 ,KV ,362 ,MA ,0284 ,Asian Studies ,  ,  ,10,2,8,0,1,1,1,0,0,7,0,2,8,10KS0284MA
120048 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,22,5,17,0,4,2,0,0,0,16,0,2,20,10KS0285PHD
120048 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,6,2,4,0,6,0,0,0,0,0,0,4,2,10KS0320MS
120048 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,13,7,6,0,5,2,0,0,0,6,0,3,10,10KS0320PHD
120048 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,188,82,106,0,149,23,3,8,0,4,1,175,13,10KV0438BSLA
120048 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,19,10,9,0,14,2,1,1,0,1,0,16,3,10KS0314MS
120048 ,KV ,383 ,MS ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,7,4,3,0,6,1,0,0,0,0,0,5,2,10KS0316MS
120048 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",5,4,1,0,4,0,0,0,0,1,0,1,4,10KS0315PHD
120048 ,KV ,383 ,PHD ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,32,16,16,0,22,1,1,1,0,7,0,6,26,10KS0316PHD
120048 ,KV ,383 ,PHD ,0314 ,Biology ,0317 ,Physiol & Molec Plant Biology ,20,9,11,0,6,4,0,2,0,8,0,4,16,10KS0317PHD
120048 ,KV ,397 ,BSLAS ,0314 ,Biology ,  ,  ,62,24,38,0,41,11,2,4,0,3,1,55,7,10KV0314BSLA
120048 ,KV ,397 ,BSLAS ,0314 ,Biology ,0425 ,Biology-Honors ,63,28,35,0,47,13,0,2,0,0,1,58,5,10KV0425BSLA
120048 ,KV ,397 ,BSLAS ,0314 ,Biology ,3993 ,Biology Teacher Educ Option ,4,3,1,0,4,0,0,0,0,0,0,4,0,10KV3993BSLA
120048 ,KV ,397 ,MS ,0293 ,Teaching of Biological Science ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0293MS
120048 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,997,430,565,2,632,199,61,51,2,28,24,935,62,10KV0314NONE
120048 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,559,419,140,0,324,108,22,46,0,49,10,475,84,10KV0074BALA
120048 ,KV ,405 ,MS ,0074 ,Economics ,3925 ,Policy Economics ,100,73,27,0,2,2,1,1,0,93,1,1,99,10KS3925MS
120048 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,83,59,24,0,15,2,1,1,0,63,1,9,74,10KS0074PHD
120048 ,KV ,413 ,BALAS ,0335 ,Chemistry ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV0335BALA
120048 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,125,69,56,0,93,16,3,5,0,6,2,113,12,10KV0335BS
120048 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,274,127,147,0,157,65,25,18,0,7,2,252,22,10KV0335BSLA
120048 ,KV ,413 ,MA ,0335 ,Chemistry ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,2,10KS0335MA
120048 ,KV ,413 ,MS ,0294 ,Teaching of Chemistry ,  ,  ,8,2,6,0,8,0,0,0,0,0,0,6,2,10KS0294MS
120048 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,292,189,103,0,199,11,3,5,1,71,2,35,257,10KS0335PHD
120048 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,6,5,1,0,2,1,0,0,0,3,0,0,6,10KS0337PHD
120048 ,KV ,415 ,BSLAS ,0430 ,Biophysics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV0430BSLA
120048 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,690,293,397,0,430,169,31,29,4,20,7,637,53,10KV0433BSLA
120048 ,KV ,415 ,MS ,0319 ,Biophysics & Computnl Biology ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,1,10KS0319MS
120048 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,12,7,5,0,6,3,0,1,0,2,0,5,7,10KS3854NONE
120048 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,70,48,22,0,17,9,0,1,0,43,0,6,64,10KS0319PHD
120048 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,61,30,31,0,30,5,1,3,0,21,1,13,48,10KS0323PHD
120048 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,41,20,21,0,31,2,3,2,0,2,1,37,4,10KV0333BSLA
120048 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,29,16,13,0,5,0,0,0,0,24,0,2,27,10KS0333PHD
120048 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,178,81,96,1,84,69,3,3,0,16,3,153,25,10KV0318BS
120048 ,KV ,438 ,BSLAS ,0318 ,Biochemistry ,  ,  ,58,34,24,0,22,24,3,1,0,6,2,46,12,10KV0318BSLA
120048 ,KV ,438 ,MS ,0318 ,Biochemistry ,  ,  ,2,0,2,0,0,1,0,1,0,0,0,2,0,10KS0318MS
120048 ,KV ,438 ,NDEG ,0318 ,Biochemistry ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,1,10KS0318NDEG
120048 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,90,46,44,0,41,12,2,1,0,34,0,20,70,10KS0318PHD
120048 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,518,339,179,0,429,25,27,28,1,1,7,506,12,10KV0342BALA
120048 ,KV ,451 ,BALAS ,0342 ,History ,3917 ,Teaching of Social Studies ,45,23,22,0,35,4,1,5,0,0,0,45,0,10KV3917BALA
120048 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,108,60,48,0,71,3,9,4,0,20,1,22,86,10KS0342PHD
120048 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,10,4,6,0,2,0,6,1,0,1,0,3,7,10KS0283MA
120048 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,400,177,223,0,234,21,93,45,3,0,4,380,20,10KV0313BALA
120048 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,2,0,10KV8037MULT
120048 ,KV ,489 ,MA ,0313 ,Speech Communication ,  ,  ,32,8,24,0,28,1,1,0,0,2,0,17,15,10KS0313MA
120048 ,KV ,489 ,PHD ,0313 ,Speech Communication ,  ,  ,29,13,16,0,20,1,0,2,0,6,0,8,21,10KS0313PHD
120048 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,  ,  ,17,10,7,0,10,4,0,2,0,0,1,17,0,10KV0443BALA
120048 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3901 ,Judaica ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV3901BALA
120048 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3903 ,Religion and Culture ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KV3903BALA
120048 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3904 ,Asian Religions ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV3904BALA
120048 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,838,279,559,0,595,71,96,53,1,4,18,809,29,10KV0311BALA
120048 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,5,1,4,0,5,0,0,0,0,0,0,5,0,10KV8037MULT
120048 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,47,5,42,0,40,2,3,1,0,0,1,47,0,10KV3916BALA
120048 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,112,59,53,0,80,1,20,8,1,0,2,108,4,10KV0420BALA
120048 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037MULT
120048 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,19,9,10,0,14,1,3,1,0,0,0,17,2,10KV3892BALA
120048 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3893 ,Professional Writing ,6,3,3,0,3,0,2,1,0,0,0,6,0,10KV3893BALA
120048 ,KV ,499 ,BSLAS ,0311 ,English ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KV0311BSLA
120048 ,KV ,499 ,MA ,0311 ,English ,  ,  ,47,22,25,0,42,1,0,2,0,2,0,12,35,10KS0311MA
120048 ,KV ,499 ,MFA ,1136 ,Creative Writing ,  ,  ,24,14,10,0,21,2,0,1,0,0,0,11,13,10KS1136MFA
120048 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,81,29,52,0,58,4,2,2,0,12,3,13,68,10KS0311PHD
120048 ,KV ,514 ,BA ,0345 ,Teaching of Latin ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV0345BA
120048 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,24,10,14,0,16,2,1,3,0,0,2,21,3,10KV0308BALA
120048 ,KV ,514 ,BALAS ,0308 ,Classics ,3877 ,Classical Archaeology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV3877BALA
120048 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,3,2,1,0,1,0,0,2,0,0,0,3,0,10KV3878BALA
120048 ,KV ,514 ,BSLAS ,0308 ,Classics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0308BSLA
120048 ,KV ,514 ,MA ,0308 ,Classics ,  ,  ,6,2,4,0,6,0,0,0,0,0,0,4,2,10KS0308MA
120048 ,KV ,514 ,MA ,0345 ,Teaching of Latin ,  ,  ,3,2,1,0,2,0,0,1,0,0,0,1,2,10KS0345MA
120048 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,7,5,2,0,5,0,0,0,0,2,0,1,6,10KS0347PHD
120048 ,KV ,553 ,BALAS ,0287 ,Russian & E European Studies ,  ,  ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KV0287BALA
120048 ,KV ,553 ,MA ,0287 ,Russian & E European Studies ,  ,  ,8,2,6,0,3,1,0,0,0,4,0,2,6,10KS0287MA
120048 ,KV ,580 ,BALAS ,0075 ,Finance ,  ,  ,217,158,59,0,146,40,3,15,0,12,1,191,26,10KV0075BALA
120048 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,38,5,33,0,30,2,2,3,0,1,0,37,1,10KV0150BALA
120048 ,KV ,580 ,BALAS ,0265 ,Music ,  ,  ,19,13,6,0,16,1,1,0,0,0,1,18,1,10KV0265BALA
120048 ,KV ,580 ,BALAS ,0265 ,Music ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037MULT
120048 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,255,93,162,0,164,26,11,38,1,7,8,232,23,10KV0401BALA
120048 ,KV ,580 ,BALAS ,0422 ,Humanities ,  ,  ,16,6,10,0,8,1,3,1,0,3,0,13,3,10KV0422BALA
120048 ,KV ,580 ,BALAS ,0463 ,Individual Plans of Study ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KV0463BALA
120048 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,  ,  ,13,7,6,0,12,0,0,1,0,0,0,13,0,10KV3865BALA
120048 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,3866 ,Medieval Civilization ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV3866BALA
120048 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,3869 ,Cinema Studies ,9,4,5,0,7,0,2,0,0,0,0,7,2,10KV3869BALA
120048 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,4029 ,Gender and Women's Studies ,3,0,3,0,2,0,1,0,0,0,0,3,0,10KV4029BALA
120048 ,KV ,580 ,BS ,0240 ,Physics ,  ,  ,84,65,19,0,62,7,1,1,2,10,1,61,23,10KV0240BS
120048 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,104,79,25,0,70,14,5,2,1,6,6,87,17,10KV0240BSLA
120048 ,KV ,580 ,BSLAS ,0240 ,Physics ,3919 ,Physics Teaching Option ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KV3919BSLA
120048 ,KV ,580 ,BSLAS ,0463 ,Individual Plans of Study ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0463BSLA
120048 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,138,55,83,0,54,11,3,2,0,66,2,64,74,10KV0067NDEG
120048 ,KV ,580 ,NONE ,0390 ,General Curriculum ,  ,  ,3539,1549,1985,5,2047,392,537,414,18,79,52,3280,259,10KV0390NONE
120048 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,29,22,7,0,20,6,2,0,0,1,0,27,2,10KV0329BSLA
120048 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,15,12,3,0,5,6,1,0,0,3,0,8,7,10KV0464BSLA
120048 ,KV ,583 ,MA ,0329 ,Statistics ,  ,  ,9,3,6,0,1,1,0,0,0,7,0,1,8,10KS0329MA
120048 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,6,3,3,0,3,1,1,0,0,1,0,4,2,10KS0329MS
120048 ,KV ,583 ,MS ,0329 ,Statistics ,0331 ,Applied ,4,1,3,0,0,0,0,0,0,4,0,0,4,10KS0331MS
120048 ,KV ,583 ,PHD ,0329 ,Statistics ,  ,  ,16,6,10,0,3,0,0,0,0,13,0,2,14,10KS0329PHD
120048 ,KV ,584 ,BSLAS ,0321 ,Cell and Structural Biology ,  ,  ,12,7,5,0,6,3,0,2,0,0,1,12,0,10KV0321BSLA
120048 ,KV ,584 ,PHD ,0321 ,Cell and Structural Biology ,  ,  ,78,43,35,0,26,7,3,3,0,39,0,19,59,10KS0321PHD
120048 ,KV ,585 ,BA ,0297 ,Teaching of Spanish ,  ,  ,26,4,22,0,19,2,0,3,0,0,2,26,0,10KV0297BA
120048 ,KV ,585 ,BALAS ,0305 ,Italian ,  ,  ,6,1,5,0,5,1,0,0,0,0,0,6,0,10KV0305BALA
120048 ,KV ,585 ,BALAS ,0306 ,Portuguese ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,1,0,10KV8037MULT
120048 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,241,70,170,1,154,13,13,55,2,0,4,231,10,10KV0307BALA
120048 ,KV ,585 ,BSLAS ,0307 ,Spanish ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0307BSLA
120048 ,KV ,585 ,MA ,0305 ,Italian ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0305MA
120048 ,KV ,585 ,MA ,0307 ,Spanish ,  ,  ,22,9,13,0,4,0,0,5,0,13,0,7,15,10KS0307MA
120048 ,KV ,585 ,NDEG ,0307 ,Spanish ,  ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0307NDEG
120048 ,KV ,585 ,PHD ,0305 ,Italian ,  ,  ,3,1,2,0,0,0,0,2,0,1,0,0,3,10KS0305PHD
120048 ,KV ,585 ,PHD ,0306 ,Portuguese ,  ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0306PHD
120048 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,29,13,16,0,6,0,0,2,0,21,0,3,26,10KS0307PHD
120048 ,KV ,604 ,BSLAS ,0325 ,Molecular & Integrative Physi ,  ,  ,10,4,6,0,6,3,0,0,1,0,0,9,1,10KV0325BSLA
120048 ,KV ,604 ,BSLAS ,0408 ,Bioengineering ,  ,  ,14,10,4,0,4,6,3,0,0,1,0,11,3,10KV0408BSLA
120048 ,KV ,604 ,NDEG ,0325 ,Molecular & Integrative Physi ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0325NDEG
120048 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,32,23,9,0,8,4,1,2,0,17,0,8,24,10KS0325PHD
120048 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,13,9,4,0,12,1,0,0,0,0,0,13,0,10KV0336BS
120048 ,KV ,655 ,BS ,0336 ,Geology ,3880 ,Geophysics ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KV3880BS
120048 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,26,17,9,0,19,3,0,4,0,0,0,26,0,10KV0336BSLA
120048 ,KV ,655 ,BSLAS ,0336 ,Geology ,3879 ,Teaching of Earth Science ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV3879BSLA
120048 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KV3882BSLA
120048 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,11,3,8,0,8,1,0,0,1,1,0,7,4,10KS0336MS
120048 ,KV ,655 ,NDEG ,0336 ,Geology ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KS0336NDEG
120048 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,21,15,6,0,7,1,0,0,0,13,0,1,20,10KS0336PHD
120048 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,304,199,105,0,186,58,9,8,0,38,5,226,78,10KV0300BS
120048 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,11,7,4,0,3,2,0,0,0,6,0,4,7,10KS0300MS
120048 ,KV ,687 ,NONE ,0300 ,Chemical Engineering ,  ,  ,4,3,1,0,0,0,0,0,0,4,0,0,4,10KS0300NONE
120048 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,98,73,25,0,48,9,3,1,1,36,0,6,92,10KS0300PHD
120048 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,889,529,359,1,607,80,85,89,1,7,20,837,52,10KV0343BALA
120048 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,11,4,7,0,7,4,0,0,0,0,0,11,0,10KV8037MULT
120048 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,39,25,14,0,24,1,1,0,0,12,1,7,32,10KS0343PHD
120048 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,92,72,20,0,68,9,9,3,0,0,3,88,4,10KV0332BALA
120048 ,KV ,715 ,MA ,0332 ,Philosophy ,  ,  ,3,3,0,0,2,0,0,0,0,1,0,1,2,10KS0332MA
120048 ,KV ,715 ,PHD ,0332 ,Philosophy ,  ,  ,42,31,11,0,37,2,0,1,0,2,0,9,33,10KS0332PHD
120048 ,KV ,729 ,BALAS ,0286 ,Latin American Studies ,  ,  ,7,4,3,0,2,0,0,5,0,0,0,7,0,10KV0286BALA
120048 ,KV ,729 ,MA ,0286 ,Latin American Studies ,  ,  ,8,3,5,0,4,0,1,2,0,1,0,3,5,10KS0286MA
120048 ,KV ,748 ,MA ,0299 ,Teaching of English Sec Lang ,  ,  ,55,12,43,0,14,5,1,0,0,34,1,18,37,10KS0299MA
120048 ,KV ,748 ,NDEG ,0299 ,Teaching of English Sec Lang ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,1,0,10KS0299NDEG
120048 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,13,5,8,0,6,4,1,1,0,1,0,12,1,10KV1120BALA
120048 ,KV ,771 ,MA ,1120 ,Comparative Literature ,  ,  ,15,6,9,0,1,0,0,2,0,11,1,1,14,10KS1120MA
120048 ,KV ,771 ,PHD ,1120 ,Comparative Literature ,  ,  ,20,3,17,0,9,0,0,1,0,9,1,2,18,10KS1120PHD
120048 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,35,17,18,0,25,4,2,0,0,2,2,27,8,10KV0301BALA
120048 ,KV ,864 ,MA ,0301 ,Linguistics ,  ,  ,9,1,8,0,3,0,0,0,0,6,0,1,8,10KS0301MA
120048 ,KV ,864 ,PHD ,0301 ,Linguistics ,  ,  ,53,19,34,0,12,3,2,0,0,36,0,9,44,10KS0301PHD
120048 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,35,29,6,0,32,2,0,0,0,1,0,32,3,10KV0341BALA
120048 ,KV ,872 ,BALAS ,0341 ,Geography ,3884 ,Human Geography ,4,2,2,0,4,0,0,0,0,0,0,4,0,10KV3884BALA
120048 ,KV ,872 ,MA ,0341 ,Geography ,  ,  ,14,5,9,0,11,1,0,1,0,1,0,8,6,10KS0341MA
120048 ,KV ,872 ,MS ,0341 ,Geography ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KS0341MS
120048 ,KV ,872 ,NDEG ,0341 ,Geography ,  ,  ,3,3,0,0,2,0,0,0,0,0,1,3,0,10KS0341NDEG
120048 ,KV ,872 ,PHD ,0341 ,Geography ,  ,  ,18,9,9,0,5,0,0,0,0,12,1,3,15,10KS0341PHD
120048 ,KV ,927 ,BA ,0296 ,Teaching of German ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0296BA
120048 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,10,6,4,0,9,0,1,0,0,0,0,9,1,10KV0412BALA
120048 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV3887BALA
120048 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3888 ,Language and Literature ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KV3888BALA
120048 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3889 ,Language Studies ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KV3889BALA
120048 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3890 ,Modern German Studies ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KV3890BALA
120048 ,KV ,927 ,MA ,0303 ,German ,  ,  ,12,5,7,0,9,0,0,0,0,2,1,2,10,10KS0303MA
120048 ,KV ,927 ,NDEG ,0303 ,German ,  ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0303NDEG
120048 ,KV ,927 ,PHD ,0303 ,German ,  ,  ,6,3,3,0,4,0,0,0,0,2,0,0,6,10KS0303PHD
120048 ,KV ,948 ,BSLAS ,0322 ,Microbiology ,  ,  ,10,5,5,0,6,1,0,2,0,0,1,9,1,10KV0322BSLA
120048 ,KV ,948 ,MS ,0322 ,Microbiology ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KS0322MS
120048 ,KV ,948 ,PHD ,0322 ,Microbiology ,  ,  ,65,25,40,0,34,7,1,2,0,21,0,8,57,10KS0322PHD
120048 ,KV ,958 ,BALAS ,0411 ,Russian Lang & Literature ,  ,  ,3,2,1,0,2,0,0,1,0,0,0,2,1,10KV0411BALA
120048 ,KV ,958 ,MA ,0302 ,Slavic Languages & Literature ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0302MA
120048 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0302PHD
120048 ,KV ,985 ,BA ,0295 ,Teaching of French ,  ,  ,6,1,5,0,6,0,0,0,0,0,0,6,0,10KV0295BA
120048 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,54,13,41,0,36,3,3,9,0,2,1,46,8,10KV0304BALA
120048 ,KV ,985 ,BALAS ,0304 ,French ,3875 ,French Commercial Studies ,5,1,4,0,4,0,0,1,0,0,0,5,0,10KV3875BALA
120048 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,2,0,2,0,1,1,0,0,0,0,0,1,1,10KV3876BALA
120048 ,KV ,985 ,MA ,0304 ,French ,  ,  ,16,4,12,0,11,0,0,0,0,4,1,5,11,10KS0304MA
120048 ,KV ,985 ,NDEG ,0304 ,French ,  ,  ,4,2,2,0,0,0,0,0,0,4,0,0,4,10KS0304NDEG
120048 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,14,2,12,0,6,0,0,0,0,8,0,3,11,10KS0304PHD
120048 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,***College total*** ,16672,8010,8650,12,10195,1979,1404,1266,54,1517,257,13366,3306, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,KY ,  ,  ,  ,Applied Life Studies ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,474,167,307,0,390,20,26,25,1,8,4,430,44,10KY0351BS
120048 ,KY ,581 ,BS ,0351 ,Kinesiology ,0476 ,"Teacher Ed - K-12, 6-12 ",33,19,14,0,31,1,0,0,0,1,0,31,2,10KY0476BS
120048 ,KY ,581 ,BS ,0351 ,Kinesiology ,0494 ,Athletic Training ,36,9,27,0,32,2,1,1,0,0,0,35,1,10KY0494BS
120048 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,28,9,19,0,23,1,1,1,0,2,0,10,18,10KS0351MS
120048 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,26,11,15,0,15,1,0,0,0,10,0,8,18,10KS0351PHD
120048 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,5,0,5,0,4,1,0,0,0,0,0,3,2,10KS1053AUD
120048 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,224,8,216,0,200,8,4,11,0,1,0,220,4,10KY0354BS
120048 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,43,3,40,0,31,4,4,2,0,2,0,34,9,10KS0354MA
