Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,Academic Program Code
120128 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,18,8,10,0,8,4,3,1,0,0,1,1,0,3,0,17,1,10KR5128BFA
120128 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,5,1,4,0,3,0,0,0,0,0,0,2,0,0,0,3,2,10KS0169EDM
120128 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,8,1,7,0,4,2,1,0,0,0,0,1,0,1,0,6,2,10KS0169MA
120128 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,7,0,7,0,5,0,0,1,0,0,0,1,0,0,1,2,5,10KS0250MA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,2,3,10KS0252MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,5,2,3,0,2,0,0,0,0,0,1,2,0,0,0,2,3,10KS0254MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,7,3,4,0,3,0,0,0,0,0,0,4,0,0,0,3,4,10KS0255MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,5,0,5,0,3,0,0,0,0,0,0,1,1,0,0,3,2,10KS0256MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,9,4,5,0,9,0,0,0,0,0,0,0,0,0,0,2,7,10KS0257MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10KS0258MFA
120128 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,4,0,4,0,2,0,0,1,0,0,0,1,0,0,0,1,3,10KS0260MFA
120128 ,KR ,526 ,NDEG ,0252 ,Art and Design ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0252NDEG
120128 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,123,32,91,0,59,19,11,12,0,0,1,20,1,13,0,90,33,10KR4090NONE
120128 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,14,6,8,0,8,0,0,0,0,0,0,6,0,0,0,7,7,10KS0169PHD
120128 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,17,3,14,0,9,0,0,1,0,0,0,6,1,0,0,1,16,10KS0250PHD
120128 ,KR ,569 ,BFA ,0156 ,Landscape Architecture ,  ,  ,6,4,2,0,4,0,0,0,0,0,0,2,0,0,0,4,2,10KR0156BFA
120128 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,51,26,25,0,28,5,0,3,0,0,0,14,1,0,0,35,16,10KR0156BLA
120128 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,5095 ,Five-Year Program ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KR5095BLA
120128 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,42,12,30,0,16,0,0,0,0,0,0,26,0,0,0,15,27,10KS0156MLA
120128 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,13,8,5,0,6,0,1,0,0,0,0,5,1,1,0,4,9,10KS0156PHD
120128 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,105,57,48,0,48,4,8,13,0,0,2,30,0,10,1,64,41,10KR0155BA
120128 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,38,20,18,0,20,3,1,4,0,0,4,6,0,2,0,19,19,10KS0155MUP
120128 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,21,13,8,0,6,1,0,0,0,0,2,12,0,2,0,7,14,10KS0274PHD
120128 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,478,272,206,0,273,42,12,46,2,2,9,90,2,13,4,356,122,10KR0146BS
120128 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,146,89,57,0,88,6,1,14,0,0,6,29,2,1,3,88,58,10KS0247MARC
120128 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,37,21,16,0,20,3,4,2,0,0,0,8,0,5,0,20,17,10KS0248MARC
120128 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,4,2,2,0,2,0,1,0,0,0,0,1,0,1,0,2,2,10KS4091MS
120128 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,13,6,7,0,2,0,0,1,0,0,0,10,0,0,0,0,13,10KS0249PHD
120128 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,44,4,40,0,29,0,12,3,0,0,0,0,0,12,0,38,6,10KR0261BFA
120128 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,10,3,7,0,7,0,1,0,0,0,1,1,0,2,1,1,9,10KS0261MFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KR3980BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,7,2,5,0,6,0,0,0,0,0,1,0,0,0,0,6,1,10KR3980BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,16,8,8,0,9,1,1,4,0,0,0,1,0,2,0,15,1,10KR3985BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,19,9,10,0,15,0,3,0,0,0,0,0,1,3,0,18,1,10KR4081BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,3,0,3,0,2,0,0,1,0,0,0,0,0,1,0,3,0,10KR4082BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4083 ,Scenic Technology ,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,10KR4083BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,8,6,2,0,7,0,0,1,0,0,0,0,0,0,0,8,0,10KR4084BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,10KR4085BFA
120128 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,3,1,2,0,1,1,0,0,0,0,1,0,0,0,0,3,0,10KR4086BFA
120128 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,5,1,4,0,4,0,0,0,0,0,0,1,0,0,0,1,4,10KS0162MA
120128 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,38,20,18,0,31,1,0,1,0,0,0,5,0,0,0,10,28,10KS0271MFA
120128 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,9,6,3,0,6,0,0,2,0,0,1,0,0,2,2,2,7,10KS0272MFA
120128 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,63,24,39,0,47,0,5,9,0,1,1,0,0,6,0,58,5,10KR4080NONE
120128 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,17,8,9,0,10,1,0,0,1,0,1,4,0,0,2,4,13,10KS0162PHD
120128 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2444,1132,1311,1,1411,195,102,173,5,4,49,487,18,122,19,1564,880, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,39,22,17,0,27,6,2,3,0,0,0,0,1,3,2,31,8,10KS0067NDEG
120128 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,39,22,17,0,27,6,2,3,0,0,0,0,1,3,2,31,8, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KT0382BS
120128 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,29,12,17,0,4,4,2,4,0,0,1,13,1,3,2,9,20,10KS0279PHD
120128 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,21,8,13,0,6,0,2,2,0,0,1,10,0,3,1,4,17,10KS5202PHD
120128 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,603,169,434,0,413,60,27,39,1,2,13,45,3,30,5,521,82,10KT0277BS
120128 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,38,11,27,0,5,3,1,0,0,0,0,29,0,1,0,5,33,10KS0277MS
120128 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,9,5,4,0,4,1,1,0,0,0,0,3,0,1,0,5,4,10KT5201BS
120128 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,56,34,22,0,40,4,5,4,0,0,2,1,0,6,0,52,4,10KT5201BS
120128 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,49,18,30,1,33,3,4,3,0,0,0,5,1,4,0,42,7,10KT5201BS
120128 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,168,49,119,0,118,9,12,15,0,1,6,7,0,14,2,151,17,10KT0380BSJ
120128 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,149,57,92,0,87,8,26,16,0,0,5,6,1,29,2,126,23,10KT0381BSJ
120128 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,11,9,2,0,5,0,1,0,0,0,1,4,0,1,0,6,5,10KS0278MS
120128 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,  ,  ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KT5284BS
120128 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,12,3,9,0,9,1,2,0,0,0,0,0,0,2,0,12,0,10KT5284BS
120128 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5288 ,Broadcast Journalism ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KT5284BS
120128 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5289 ,News-Editorial Journalism ,3,1,2,0,2,0,1,0,0,0,0,0,0,1,0,3,0,10KT5284BS
120128 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,7,5,2,0,2,1,0,1,0,0,0,3,0,0,0,4,3,10KT0067NDEG
120128 ,KT ,934 ,NONE ,0390 ,General Curriculum ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KT0390NONE
120128 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,1162,381,780,1,733,95,84,85,1,3,29,126,6,95,12,946,216, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,616,349,267,0,374,52,55,67,1,0,16,32,19,62,7,338,278,10KU0385JD
120128 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,11,6,5,0,0,0,0,1,0,0,0,10,0,0,0,0,11,10KS0281JSD
120128 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,119,39,80,0,0,0,0,0,0,0,0,118,1,0,0,0,119,10KS0281LLM
120128 ,KU ,853 ,NDEG ,0281 ,Law ,  ,  ,6,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10KS0281NDEG
120128 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,752,398,354,0,374,52,55,68,1,0,16,166,20,62,7,338,414, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,148,40,108,0,89,13,12,21,0,0,8,3,2,14,1,134,14,10KV0340BALA
120128 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,10,5,5,0,8,1,0,1,0,0,0,0,0,0,0,9,1,10KV8037BALA
120128 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,8,4,4,0,3,0,0,3,0,1,0,0,1,0,0,7,1,10KV5043BALA
120128 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,3,1,2,0,1,1,0,1,0,0,0,0,0,0,1,2,1,10KS0340MA
120128 ,KV ,241 ,NDEG ,0340 ,Anthropology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0340NDEG
120128 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,56,19,37,0,32,1,1,3,1,1,1,15,1,2,1,14,42,10KS0340PHD
120128 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,72,50,22,0,60,3,1,5,0,0,3,0,0,2,1,71,1,10KV0334BSLA
120128 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,16,6,10,0,13,0,0,1,0,0,1,1,0,0,0,8,8,10KS0334MS
120128 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,29,14,15,0,16,1,0,0,0,0,0,12,0,0,0,4,25,10KS0334PHD
120128 ,KV ,257 ,BALAS ,0461 ,Actuarial Science ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV0461BALA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,33,22,11,0,7,4,0,3,0,0,0,19,0,0,0,11,22,10KV0439BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,12,4,8,0,2,1,1,0,1,0,0,7,0,1,1,4,8,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KV3894BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,10,7,3,0,2,2,0,0,0,0,0,6,0,0,0,3,7,10KV3895BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,4,2,2,0,2,1,0,0,0,0,0,1,0,0,0,3,1,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KV3896BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,52,12,40,0,44,4,0,4,0,0,0,0,0,0,0,52,0,10KV3897BSLA
120128 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,277,165,112,0,121,43,3,11,1,1,2,91,4,4,1,175,102,10KV0461BSLA
120128 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,9,3,6,0,0,2,0,0,0,0,0,7,0,0,0,2,7,10KV8037BSLA
120128 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,84,70,14,0,36,14,1,2,0,0,1,30,0,1,1,50,34,10KV1438BSLA
120128 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KV8037BSLA
120128 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,3,3,0,0,2,0,0,0,0,0,1,0,0,1,1,2,1,10KS0290MS
120128 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,11,8,3,0,2,1,0,0,0,0,1,7,0,1,0,2,9,10KS0327MS
120128 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,20,7,13,0,1,0,0,0,0,0,0,19,0,0,0,1,19,10KS0328MS
120128 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,12,6,6,0,2,0,0,0,0,0,0,10,0,0,0,3,9,10KS0439MS
120128 ,KV ,257 ,NDEG ,0439 ,Mathematics ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0439NDEG
120128 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,322,225,97,0,119,29,5,18,1,0,6,141,3,6,1,165,157,10KV0439NONE
120128 ,KV ,257 ,NONE ,0439 ,Mathematics ,3895 ,Applied Mathematics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0439NONE
120128 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,157,103,54,0,59,4,0,4,0,0,2,88,0,0,1,13,144,10KS0439PHD
120128 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KV5086BSLA
120128 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,14,8,6,0,11,0,1,1,0,0,1,0,0,1,1,14,0,10KV5086BSLA
120128 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120128 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,15,9,6,0,11,1,0,1,0,0,1,1,0,0,0,14,1,10KV5086BSLA
120128 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120128 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",  ,  ,12,7,5,0,7,1,0,2,0,0,0,2,0,0,0,10,2,10KV5281BSLA
120128 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,18,9,9,0,15,0,0,0,0,0,2,1,0,1,0,17,1,10KV5281BSLA
120128 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5103 ,Society and the Environment ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120128 ,KV ,265 ,BSLAS ,5281 ,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,17,10,7,0,10,2,1,2,0,0,0,2,0,1,0,14,3,10KV5281BSLA
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,14,6,7,1,10,0,0,1,0,0,0,3,0,0,0,11,3,10KV5313BSLA
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KV5313BSLU
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,26,19,7,0,20,3,2,1,0,0,0,0,0,2,0,23,3,10KV5313BSLA
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,5,3,2,0,4,1,0,0,0,0,0,0,0,0,0,4,1,10KV5313BSLU
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,8,4,4,0,2,2,1,2,0,0,0,1,0,1,0,6,2,10KV5313BSLA
120128 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV5313BSLU
120128 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KV0338BALA
120128 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,1203,354,849,0,672,177,87,130,1,3,31,102,0,100,8,1040,163,10KV0338BSLA
120128 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,49,13,36,0,34,6,4,0,0,0,1,4,0,5,0,44,5,10KV8037BSLA
120128 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,134,49,85,0,72,10,6,6,0,1,2,37,0,6,4,24,110,10KS0338PHD
120128 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,11,5,6,0,0,0,10,0,0,0,0,1,0,10,0,9,2,10KV1008BALA
120128 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,218,82,136,0,85,29,53,27,1,0,3,18,2,55,4,185,33,10KV0344BALA
120128 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,22,5,17,0,13,3,0,2,0,0,0,4,0,0,2,17,5,10KV8037BALA
120128 ,KV ,324 ,BSLAS ,0344 ,Sociology ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KV0344BSLA
120128 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,41,18,23,0,17,3,2,4,0,0,1,13,1,2,0,9,32,10KS0344PHD
120128 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,12,7,5,0,10,0,0,1,0,0,0,0,1,0,0,3,9,10KS0324MS
120128 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,24,8,16,0,11,1,0,1,0,0,0,10,1,0,0,2,22,10KS0324PHD
120128 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,66,32,34,0,25,22,5,5,0,0,5,4,0,5,1,62,4,10KV0285BALA
120128 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV8037BALA
120128 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,5119 ,Teaching East Asian Languages ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV0285BALA
120128 ,KV ,362 ,MA ,0284 ,Asian Studies ,  ,  ,6,5,1,0,4,1,0,0,0,0,0,1,0,0,0,1,5,10KS0284MA
120128 ,KV ,362 ,MA ,5311 ,East Asian Studies ,  ,  ,6,1,5,0,1,0,0,0,0,0,0,5,0,0,0,1,5,10KS5311MA
120128 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,24,4,20,0,1,1,0,0,0,0,0,22,0,0,0,0,24,10KS0285PHD
120128 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,7,4,3,0,7,0,0,0,0,0,0,0,0,0,0,4,3,10KS0320MS
120128 ,KV ,377 ,MS ,0320 ,Plant Biology ,5166 ,Professional Science Masters ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,1PKS0320MS
120128 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,33,15,18,0,19,2,0,2,0,0,0,8,2,1,0,12,21,10KS0320PHD
120128 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,394,165,229,0,278,45,19,30,1,3,5,12,1,22,1,372,22,10KV0438BSLA
120128 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,10,0,10,0,6,1,1,1,0,0,0,0,1,1,0,9,1,10KV5028BSLA
120128 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,14,2,12,0,11,1,0,2,0,0,0,0,0,0,0,14,0,10KV8037BSLA
120128 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,23,10,13,0,15,5,0,2,0,0,0,1,0,0,0,22,1,10KV5028BSLA
120128 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120128 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,13,8,5,0,6,5,1,0,0,0,1,0,0,1,0,9,4,10KS0314MS
120128 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0315MS
120128 ,KV ,383 ,MS ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,3,10KS0315MS
120128 ,KV ,383 ,MS ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS5107MS
120128 ,KV ,383 ,PHD ,0314 ,Biology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0315PHD
120128 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",12,7,5,0,9,0,0,0,0,0,2,1,0,0,1,0,12,10KS0315PHD
120128 ,KV ,383 ,PHD ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0316PHD
120128 ,KV ,383 ,PHD ,0314 ,Biology ,0317 ,Physiol & Molec Plant Biology ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0317PHD
120128 ,KV ,383 ,PHD ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,30,10,20,0,22,2,0,3,1,0,0,1,1,0,1,9,21,10KS5107PHD
120128 ,KV ,397 ,BALAS ,0314 ,Biology ,  ,  ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,10KV0314BALA
120128 ,KV ,397 ,BSLAS ,0314 ,Biology ,3993 ,Biology Teacher Educ Option ,9,3,6,0,6,1,0,0,0,0,2,0,0,0,2,9,0,10KV3993BSLA
120128 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,651,280,371,0,298,189,40,61,0,0,19,37,7,48,6,579,72,10KV0314NONE
120128 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,639,453,186,0,223,81,7,17,0,1,11,294,5,7,1,309,330,10KV0074BALA
120128 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,82,50,32,0,21,12,2,0,0,0,1,46,0,2,0,33,49,10KV8037BALA
120128 ,KV ,405 ,MS ,0074 ,Economics ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS3925MS
