Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
120058 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,46,18,28,0,36,0,6,2,0,0,2,45,1,10KS0209EDD,,,,,
120058 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,2,0,10KS0209EDDX,,,,,
120058 ,KN ,674 ,EDM ,0208 ,Education ,8541 ,Educ Organization & Ldrshp ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS8541EDM,,,,,
120058 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,47,15,32,0,38,1,6,1,0,1,0,44,3,10KS0209EDM,,,,,
120058 ,KN ,674 ,MA ,0208 ,Education ,8541 ,Educ Organization & Ldrshp ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS8541MA,,,,,
120058 ,KN ,674 ,MA ,0209 ,Ed Organization and Leadership ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KS0209MA,,,,,
120058 ,KN ,674 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS0209MS,,,,,
120058 ,KN ,674 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,21,12,9,0,11,0,6,1,0,3,0,15,6,10KS0209PHD,,,,,
120058 ,KN ,760 ,EDD ,0208 ,Education ,8548 ,Vocational & Tech Educ ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS8548EDD,,,,,
120058 ,KN ,760 ,EDD ,0222 ,Educ Voc Tech ,  ,  ,9,5,4,0,4,0,1,0,0,2,2,7,2,10KS0222EDD,,,,,
120058 ,KN ,760 ,EDM ,0222 ,Educ Voc Tech ,  ,  ,26,4,22,0,14,0,6,0,0,4,2,20,6,10KS0222EDM,,,,,
120058 ,KN ,760 ,EDM ,0222 ,Educ Voc Tech ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS0222EDMU,,,,,
120058 ,KN ,760 ,MA ,0222 ,Educ Voc Tech ,  ,  ,7,0,7,0,3,0,2,0,0,2,0,5,2,10KS0222MA,,,,,
120058 ,KN ,760 ,MS ,0222 ,Educ Voc Tech ,  ,  ,5,1,4,0,3,0,0,0,0,2,0,3,2,10KS0222MS,,,,,
120058 ,KN ,760 ,PHD ,0222 ,Educ Voc Tech ,  ,  ,47,22,25,0,16,0,5,1,0,24,1,22,25,10KS0222PHD,,,,,
120058 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1515,290,1224,1,962,75,131,89,10,222,26,1165,350, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KP ,210 ,BS ,0118 ,Engineering Mechanics ,  ,  ,78,63,15,0,69,3,1,2,0,1,2,73,5,10KP0118BS,,,,,
120058 ,KP ,210 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,9,7,2,0,8,0,0,0,0,1,0,3,6,10KS0242MS,,,,,
120058 ,KP ,210 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,58,51,7,0,15,2,0,0,0,41,0,7,51,10KS0242PHD,,,,,
120058 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,  ,  ,58,50,8,0,50,2,2,3,0,0,1,56,2,10KP0102BS,,,,,
120058 ,KP ,227 ,MS ,0102 ,Agricultural Engineering ,  ,  ,12,9,3,0,10,0,0,0,0,2,0,8,4,10KS0102MS,,,,,
120058 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,83,65,18,0,9,2,1,0,0,71,0,11,72,10KP0067NDEG,,,,,
120058 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,23,18,5,0,1,2,0,1,0,19,0,2,21,10KS0102PHD,,,,,
120058 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,101,87,14,0,83,9,1,3,0,3,2,82,19,10KP0121BS,,,,,
120058 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,2,2,0,0,1,0,0,0,0,1,0,1,1,10KS0240MS,,,,,
120058 ,KP ,244 ,NDEG ,0240 ,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0240NDEG,,,,,
120058 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,293,255,38,0,145,16,2,4,0,122,4,25,268,10KS0240PHD,,,,,
120058 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,493,393,100,0,380,51,5,28,2,13,14,446,47,10KP0106BS,,,,,
120058 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,151,120,31,0,85,8,4,8,1,44,1,55,96,10KS0106MS,,,,,
120058 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,30,14,16,0,13,2,2,1,0,12,0,8,22,10KS0231MS,,,,,
120058 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,5,2,3,0,3,1,0,0,0,1,0,2,3,10KS0232MS,,,,,
120058 ,KP ,251 ,NDEG ,0106 ,Civil Engineering ,  ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0106NDEG,,,,,
120058 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,150,128,22,0,20,6,1,1,0,122,0,7,143,10KS0106PHD,,,,,
120058 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,31,19,12,0,10,1,0,0,0,20,0,3,28,10KS0231PHD,,,,,
120058 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,9,7,2,0,0,0,0,0,0,9,0,0,9,10KS0232PHD,,,,,
120058 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,52,37,15,0,32,16,1,0,0,2,1,49,3,10KP0408BS,,,,,
120058 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,2,1,1,0,1,0,0,0,0,1,0,0,2,10KS0408MS,,,,,
120058 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,6,2,4,0,4,0,0,0,0,2,0,2,4,10KS0408PHD,,,,,
120058 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,601,489,112,0,464,77,12,27,1,9,11,539,62,10KP0124BS,,,,,
120058 ,KP ,422 ,MS ,0124 ,General Engineering ,  ,  ,23,20,3,0,9,2,1,1,0,10,0,11,12,10KS0124MS,,,,,
120058 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,4,2,2,0,0,1,0,0,0,3,0,1,3,10KS3846MS,,,,,
120058 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,23,22,1,0,7,0,1,0,0,15,0,7,16,10KS3846PHD,,,,,
120058 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,644,583,59,2,420,132,9,27,2,44,10,474,170,10KP0112BS,,,,,
120058 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,6,6,0,0,1,4,0,0,0,1,0,3,3,10KP1854BS,,,,,
120058 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,11,8,3,0,6,0,1,1,0,2,1,5,6,10KS0112MCS,,,,,
120058 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,54,51,3,0,21,9,0,1,0,22,1,14,40,10KS0112MS,,,,,
120058 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,10,9,1,0,6,1,0,0,0,3,0,7,3,10KS1854MS,,,,,
120058 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,3,3,0,0,0,0,0,0,0,3,0,0,3,10KS0112NDEG,,,,,
120058 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,336,283,53,0,85,31,2,2,0,216,0,26,310,10KS0112PHD,,,,,
120058 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,349,297,52,0,264,45,4,12,1,14,9,299,50,10KP4048BS,,,,,
120058 ,KP ,615 ,MS ,0099 ,Aero & Astro Engineering ,  ,  ,25,24,1,0,20,1,1,0,0,3,0,14,11,10KS0099MS,,,,,
120058 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,24,22,2,0,16,3,1,0,0,4,0,11,13,10KS4048MS,,,,,
120058 ,KP ,615 ,NDEG ,4048 ,Aerospace Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS4048NDEG,,,,,
120058 ,KP ,615 ,PHD ,0099 ,Aero & Astro Engineering ,  ,  ,23,18,5,0,10,1,0,0,0,12,0,5,18,10KS0099PHD,,,,,
120058 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,7,6,1,0,1,0,0,0,0,6,0,0,7,10KS4048PHD,,,,,
120058 ,KP ,917 ,BS ,0127 ,Industrial Engineering ,  ,  ,66,43,23,0,47,9,0,2,0,7,1,55,11,10KP0127BS,,,,,
120058 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,819,724,92,3,602,116,16,36,1,32,16,705,114,10KP0133BS,,,,,
120058 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,10,9,1,0,9,1,0,0,0,0,0,9,1,10KP4018BS,,,,,
120058 ,KP ,917 ,MS ,0127 ,Industrial Engineering ,  ,  ,4,2,2,0,0,1,0,0,0,3,0,1,3,10KS0127MS,,,,,
120058 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,99,88,11,0,56,8,1,4,3,27,0,31,68,10KS0133MS,,,,,
120058 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0133MSU,,,,,
120058 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,6,5,1,0,5,1,0,0,0,0,0,4,2,10KS4018MS,,,,,
120058 ,KP ,917 ,PHD ,0127 ,Industrial Engineering ,  ,  ,11,9,2,0,3,0,0,0,0,8,0,2,9,10KS0127PHD,,,,,
120058 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,120,104,16,0,27,5,2,2,0,84,0,18,102,10KS0133PHD,,,,,
120058 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,212,165,47,0,146,33,6,5,1,15,6,162,50,10KP0130BS,,,,,
120058 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,8,6,2,0,3,3,0,1,0,1,0,3,5,10KS0130MS,,,,,
120058 ,KP ,919 ,NDEG ,0130 ,Materials Science & Engr ,  ,  ,3,3,0,0,0,0,0,0,0,3,0,0,3,10KS0130NDEG,,,,,
120058 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,160,114,46,0,51,14,1,3,0,89,2,18,142,10KS0130PHD,,,,,
120058 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,563,520,42,1,309,130,24,32,0,54,14,399,164,10KP0109BS,,,,,
120058 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,855,748,107,0,347,290,19,24,2,159,14,508,347,10KP0115BS,,,,,
120058 ,KP ,933 ,MS ,0115 ,Electrical Engineering ,  ,  ,246,217,29,0,111,47,4,3,0,73,8,75,171,10KS0115MS,,,,,
120058 ,KP ,933 ,NDEG ,0115 ,Electrical Engineering ,  ,  ,5,5,0,0,1,0,0,0,0,4,0,0,5,10KS0115NDEG,,,,,
120058 ,KP ,933 ,PHD ,0115 ,Electrical Engineering ,  ,  ,300,253,47,0,72,46,1,4,0,175,2,41,259,10KS0115PHD,,,,,
120058 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,  ,  ,95,84,11,0,78,10,0,5,0,1,1,82,13,10KP0139BS,,,,,
120058 ,KP ,973 ,MS ,0139 ,Nuclear Engineering ,  ,  ,16,13,3,0,11,2,1,0,0,2,0,12,4,10KS0139MS,,,,,
120058 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,48,39,9,0,15,2,1,1,0,29,0,7,41,10KS0139PHD,,,,,
120058 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,7439,6327,1106,6,4164,1146,128,244,14,1622,121,4390,3049, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,29,16,13,0,12,1,1,0,0,15,0,10,19,10KR0067NDEG,,,,,
120058 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,156,65,91,0,68,10,3,4,0,67,4,31,125,10KS0265AMUS,,,,,
120058 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,3,2,1,0,2,1,0,0,0,0,0,3,0,10KR0265BA,,,,,
120058 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR0168BME,,,,,
120058 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,61,19,42,0,52,6,0,2,0,0,1,58,3,10KR3930BME,,,,,
120058 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,135,62,73,0,115,10,2,4,1,0,3,127,8,10KR3931BME,,,,,
120058 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KR3932BME,,,,,
120058 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,19,3,16,0,13,2,3,0,0,0,1,14,5,10KR0157BMUS,,,,,
120058 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,122,52,70,0,90,10,3,3,0,11,5,83,39,10KR0158BMUS,,,,,
120058 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,9,8,1,0,6,0,0,0,0,1,2,7,2,10KR0159BMUS,,,,,
120058 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KR0160BMUS,,,,,
120058 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,20,15,5,0,15,0,1,1,0,1,2,16,4,10KR0161BMUS,,,,,
120058 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,11,9,2,0,10,0,0,0,0,1,0,3,8,10KS0168EDD,,,,,
120058 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,15,10,5,0,11,0,1,0,1,2,0,8,7,10KS0168MME,,,,,
120058 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,108,53,55,0,75,10,1,3,0,17,2,37,71,10KS0265MMUS,,,,,
120058 ,KR ,495 ,NDEG ,0265 ,Music ,  ,  ,3,0,3,0,2,1,0,0,0,0,0,3,0,10KS0265NDEG,,,,,
120058 ,KR ,495 ,PHD ,0265 ,Music ,  ,  ,7,3,4,0,2,0,0,0,0,5,0,0,7,10KS0265PHD,,,,,
120058 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,10,5,5,0,5,1,1,1,0,2,0,4,6,10KS1481PHD,,,,,
120058 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,75,21,54,0,45,17,2,5,0,6,0,64,11,10KR0148BFA,,,,,
120058 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,9,3,6,0,8,0,0,1,0,0,0,8,1,10KR3933BFA,,,,,
120058 ,KR ,526 ,BFA ,0149 ,Crafts ,3934 ,Glass ,4,2,2,0,3,1,0,0,0,0,0,4,0,10KR3934BFA,,,,,
120058 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,9,2,7,0,6,1,0,2,0,0,0,9,0,10KR3935BFA,,,,,
120058 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,22,3,19,0,15,2,1,2,0,1,1,21,1,10KR0150BFA,,,,,
120058 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,33,11,22,0,30,3,0,0,0,0,0,32,1,10KR0151BFA,,,,,
120058 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,98,47,51,0,64,18,2,6,0,6,2,82,16,10KR0152BFA,,,,,
120058 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,48,16,32,0,41,3,1,2,0,1,0,46,2,10KR0153BFA,,,,,
120058 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,15,8,7,0,9,3,3,0,0,0,0,15,0,10KR0154BFA,,,,,
120058 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,78,10,68,0,73,3,2,0,0,0,0,78,0,10KR0169BFA,,,,,
120058 ,KR ,526 ,EDD ,0169 ,Art Education ,  ,  ,12,2,10,0,5,1,0,0,0,6,0,4,8,10KS0169EDD,,,,,
120058 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,16,5,11,0,12,2,1,0,0,1,0,10,6,10KS0169MA,,,,,
120058 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,15,2,13,0,11,1,1,0,0,2,0,7,8,10KS0250MA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,3,3,0,0,3,0,0,0,0,0,0,1,2,10KS0252MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,6,0,6,0,1,2,1,0,0,2,0,3,3,10KS0254MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,6,5,1,0,6,0,0,0,0,0,0,1,5,10KS0255MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,6,2,4,0,2,0,0,0,1,3,0,1,5,10KS0256MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,11,7,4,0,8,1,1,0,0,1,0,4,7,10KS0257MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,5,3,2,0,4,1,0,0,0,0,0,2,3,10KS0258MFA,,,,,
120058 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,6,3,3,0,6,0,0,0,0,0,0,2,4,10KS0260MFA,,,,,
120058 ,KR ,526 ,NDEG ,0252 ,Art and Design ,  ,  ,5,2,3,0,5,0,0,0,0,0,0,4,1,10KS0252NDEG,,,,,
120058 ,KR ,526 ,NONE ,0390 ,General Curriculum ,  ,  ,176,67,109,0,121,23,4,15,3,6,4,165,11,10KR0390NONE,,,,,
120058 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,16,1,15,0,9,0,1,2,0,4,0,6,10,10KS0250PHD,,,,,
120058 ,KR ,569 ,BFA ,0156 ,Landscape Architecture ,  ,  ,3,3,0,0,2,0,0,1,0,0,0,3,0,10KR0156BFA,,,,,
120058 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,111,77,34,0,97,6,2,5,0,1,0,107,4,10KR0156BLA,,,,,
120058 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,39,12,27,0,22,0,0,1,0,15,1,15,24,10KS0156MLA,,,,,
120058 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,5,1,4,0,2,0,0,0,0,3,0,1,4,10KS0156PHD,,,,,
120058 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,129,71,58,0,98,9,9,6,0,2,5,126,3,10KR0155BA,,,,,
120058 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,62,27,35,0,40,2,3,1,0,15,1,30,32,10KS0155MUP,,,,,
120058 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,28,16,12,0,4,1,0,1,0,22,0,1,27,10KS0274PHD,,,,,
120058 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,534,308,226,0,400,49,15,33,0,27,10,463,71,10KR0146BS,,,,,
120058 ,KR ,767 ,MARCH ,0249 ,Architecture ,0246 ,Architecture - 1yr ,2,2,0,0,0,0,0,0,0,1,1,0,2,10KS0246MARC,,,,,
120058 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,148,86,62,0,98,14,7,9,1,17,2,111,37,10KS0247MARC,,,,,
120058 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,40,20,19,1,25,3,1,5,0,5,1,21,19,10KS0248MARC,,,,,
120058 ,KR ,767 ,NDEG ,0249 ,Architecture ,  ,  ,4,2,2,0,0,0,0,0,0,4,0,0,4,10KS0249NDEG,,,,,
120058 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,9,4,5,0,5,0,0,0,0,4,0,3,6,10KS0249PHD,,,,,
120058 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,54,6,48,0,44,0,3,2,0,2,3,35,19,10KR0261BFA,,,,,
120058 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,12,2,10,0,9,0,0,0,0,3,0,2,10,10KS0261MFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,0163 ,Professional Studio in Acting ,66,27,39,0,50,0,7,5,0,0,4,59,7,10KR0163BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,0165 ,Design and Technology ,17,9,8,0,17,0,0,0,0,0,0,16,1,10KR0165BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,3978 ,Costume Design &Constrctn ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KR3978BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,3979 ,Scene Design ,3,2,1,0,2,1,0,0,0,0,0,3,0,10KR3979BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,9,4,5,0,9,0,0,0,0,0,0,9,0,10KR3980BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,26,10,16,0,23,0,1,0,0,1,1,23,3,10KR3985BFA,,,,,
120058 ,KR ,883 ,BFA ,0162 ,Theatre ,3994 ,Theatre Technology & Lighting ,18,14,4,0,18,0,0,0,0,0,0,15,3,10KR3994BFA,,,,,
120058 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,3,1,2,0,2,0,0,0,0,1,0,1,2,10KS0162MA,,,,,
120058 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,32,15,17,0,27,0,1,2,0,1,1,1,31,10KS0271MFA,,,,,
120058 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,10,6,4,0,7,0,2,0,1,0,0,0,10,10KS0272MFA,,,,,
120058 ,KR ,883 ,MFA ,1136 ,Creative Writing ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,3,10KS1136MFA,,,,,
120058 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,11,5,6,0,8,0,0,0,0,3,0,3,8,10KS0162PHD,,,,,
120058 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2770,1279,1490,1,1987,219,87,124,8,288,57,2030,740, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,4,0,4,0,2,0,1,0,0,0,1,2,2,10KS0067NDEG,,,,,
120058 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,4,0,4,0,2,0,1,0,0,0,1,2,2, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KT ,  ,  ,  ,Communications ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,122,34,88,0,89,7,10,10,0,4,2,114,8,10KT0382BS,,,,,
120058 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,51,22,29,0,22,3,3,5,0,18,0,10,41,10KS0279PHD,,,,,
120058 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,235,59,176,0,177,19,12,13,2,8,4,213,22,10KT0277BS,,,,,
120058 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,28,8,20,0,16,3,4,0,0,5,0,12,16,10KS0277MS,,,,,
120058 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,125,48,77,0,85,12,9,16,0,0,3,115,10,10KT0380BSJ,,,,,
120058 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,79,30,49,0,47,6,15,10,0,0,1,74,5,10KT0381BSJ,,,,,
120058 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,31,11,20,0,24,1,2,0,0,4,0,23,8,10KS0278MS,,,,,
120058 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,2,1,1,0,0,0,0,0,0,1,1,1,1,10KT0067NDEG,,,,,
120058 ,KT ,  ,  ,  ,Communications ,  ,***College total*** ,673,213,460,0,460,51,55,54,2,40,11,562,111, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,625,380,244,1,364,119,37,48,4,16,37,442,183,10KU0385JD,,,,,
120058 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,6,4,2,0,1,0,0,1,0,4,0,2,4,10KS0281JSD,,,,,
120058 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,36,13,23,0,1,2,2,0,0,31,0,5,31,10KS0281LLM,,,,,
120058 ,KU ,853 ,NDEG ,0385 ,Law ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,1,0,10KU0385NDEG,,,,,
120058 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,668,397,270,1,366,121,39,49,4,51,38,450,218, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120058 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120058 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,143,49,94,0,107,6,6,18,2,1,3,138,5,10KV0340BALA,,,,,
120058 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KV8037BALA,,,,,
120058 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0340MA,,,,,
120058 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,61,23,38,0,26,1,2,11,0,21,0,6,55,10KS0340PHD,,,,,
