Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,Academic Program Code
120078 ,KV ,958 ,MA ,0302 ,Slavic Languages & Literature ,  ,  ,4,2,2,0,2,1,0,0,0,1,0,0,4,10KS0302MA
120078 ,KV ,958 ,NDEG ,0302 ,Slavic Languages & Literature ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0302NDEG
120078 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,5,2,3,0,1,0,0,0,0,4,0,0,5,10KS0302PHD
120078 ,KV ,985 ,BA ,0295 ,Teaching of French ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KV0295BA
120078 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,49,6,43,0,41,3,1,2,0,0,2,46,3,10KV0304BALA
120078 ,KV ,985 ,BALAS ,0304 ,French ,3875 ,French Commercial Studies ,8,4,4,0,4,0,2,2,0,0,0,8,0,10KV3875BALA
120078 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,5,1,4,0,3,1,0,1,0,0,0,4,1,10KV3876BALA
120078 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037BALA
120078 ,KV ,985 ,MA ,0304 ,French ,  ,  ,11,5,6,0,10,0,0,0,0,0,1,5,6,10KS0304MA
120078 ,KV ,985 ,NDEG ,0304 ,French ,  ,  ,5,4,1,0,1,0,0,0,0,4,0,1,4,10KS0304NDEG
120078 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,17,5,12,0,11,0,0,0,0,6,0,3,14,10KS0304PHD
120078 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,***College total*** ,17694,8601,9071,22,10498,2246,1425,1351,50,1732,392,14291,3403, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KW ,  ,  ,  ,General Studies ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KW ,605 ,NONE ,5083 ,Undeclared ,  ,  ,83,50,33,0,54,11,8,6,0,1,3,80,3,10KW5083NONE
120078 ,KW ,  ,  ,  ,General Studies ,  ,***College total*** ,83,50,33,0,54,11,8,6,0,1,3,80,3, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KY ,  ,  ,  ,Applied Health Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KY ,581 ,BS ,0349 ,Community Health ,  ,  ,143,38,105,0,80,17,25,13,2,1,5,139,4,10KY0349BS
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0473 ,Health Education ,117,14,103,0,75,8,21,9,1,2,1,111,6,10KY0473BS
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,187,53,134,0,98,38,37,10,1,0,3,181,6,10KY0474BS
120078 ,KY ,581 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,44,7,37,0,31,4,2,6,1,0,0,41,3,10KY0495BS
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,527,202,324,1,416,28,22,39,5,6,11,497,30,10KY0351BS
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,0494 ,Athletic Training ,27,7,20,0,22,0,3,1,0,1,0,26,1,10KY0494BS
120078 ,KY ,581 ,BS ,0351 ,Kinesiology ,4049 ,Teacher Education K-12 ,35,20,15,0,32,0,1,2,0,0,0,34,1,10KY4049BS
120078 ,KY ,581 ,MS ,0349 ,Community Health ,  ,  ,12,5,7,0,7,1,4,0,0,0,0,10,2,10KS0349MS
120078 ,KY ,581 ,MS ,0350 ,Rehabilitation ,  ,  ,6,0,6,0,6,0,0,0,0,0,0,6,0,10KS0350MS
120078 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,30,13,17,0,26,0,1,1,0,2,0,22,8,10KS0351MS
120078 ,KY ,581 ,MSPH ,0349 ,Community Health ,  ,  ,13,1,12,0,5,0,8,0,0,0,0,12,1,10KS0349MSPH
120078 ,KY ,581 ,PHD ,0349 ,Community Health ,  ,  ,15,4,11,0,8,1,4,0,0,2,0,8,7,10KS0349PHD
120078 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,36,15,21,0,20,2,3,0,0,11,0,18,18,10KS0351PHD
120078 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,11,0,11,0,11,0,0,0,0,0,0,8,3,10KS1053AUD
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,90,5,85,0,76,5,4,5,0,0,0,90,0,10KY0354BS
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4066 ,Human Communication Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KY4066BS
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4067 ,Audiology ,9,1,8,0,9,0,0,0,0,0,0,9,0,10KY4067BS
120078 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,174,7,167,0,151,7,4,11,0,1,0,170,4,10KY4068BS
120078 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,43,1,42,0,37,2,1,2,0,0,1,32,11,10KS0354MA
120078 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,25,1,24,0,10,1,3,0,0,11,0,8,17,10KS0354PHD
120078 ,KY ,682 ,NDEG ,0067 ,Nondegree ,  ,  ,3,1,2,0,1,0,1,0,0,1,0,1,2,10KY0067NDEG
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0468 ,Recreation Management ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KY0468BS
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0469 ,Tourism Management ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KY0469BS
120078 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0471 ,Sports Management ,11,9,2,0,8,0,2,0,0,1,0,7,4,10KY0471BS
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,111,73,37,1,76,9,17,4,0,2,3,98,13,10KY4043BS
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,47,25,22,0,40,0,6,0,0,0,1,45,2,10KY4044BS
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,52,11,41,0,43,0,3,5,0,0,1,49,3,10KY4045BS
120078 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,144,115,29,0,98,8,20,11,1,4,2,125,19,10KY4046BS
120078 ,KY ,714 ,MS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,38,21,17,0,24,0,3,2,0,8,1,25,13,10KS4043MS
120078 ,KY ,714 ,PHD ,0353 ,Leisure Studies ,  ,  ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KS0353PHD
120078 ,KY ,714 ,PHD ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,25,8,17,0,8,2,2,1,0,12,0,4,21,10KS4043PHD
120078 ,KY ,963 ,PHD ,0348 ,Community Health ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0348PHD
120078 ,KY ,  ,  ,  ,Applied Health Sci ,  ,***College total*** ,1983,660,1321,2,1424,133,197,122,11,67,29,1781,202, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LC ,282 ,MS ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KS0361MS
120078 ,LC ,282 ,NDEG ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0361NDEG
120078 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,14,5,9,0,7,0,1,1,0,5,0,4,10,10KS0361PHD
120078 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,428,87,341,0,285,18,2,5,2,4,112,357,71,10LC0480DVM
120078 ,LC ,444 ,NDEG ,0356 ,Veterinary Medical Science ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,2,10KS0356NDEG
120078 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,25,10,15,0,11,0,0,1,0,11,2,6,19,10KS0359MS
120078 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,0359 ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0359MS
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,2,2,0,0,0,0,0,0,0,2,0,0,2,10KS0359PHD
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,0359 ,  ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0359PHD
120078 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,0360 ,Vet Clinical Med Res Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0360PHD
120078 ,LC ,873 ,MS ,0357 ,VMS - Veterinary Biosciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0357MS
120078 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,  ,  ,15,6,9,0,5,1,1,1,0,7,0,4,11,10KS0357PHD
120078 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,0358 ,Vet Biosciences Res Scholars ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0358PHD
120078 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,***College total*** ,497,113,384,0,318,20,4,8,2,31,114,378,119, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LE ,  ,  ,  ,Institute of Aviation ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LE ,707 ,AVIFC ,0487 ,Professional Pilot ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10LE0487AVIF
120078 ,LE ,707 ,AVIPC ,0487 ,Professional Pilot ,  ,  ,64,57,7,0,50,4,2,7,0,1,0,59,5,10LE0487AVIP
120078 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,163,149,14,0,139,6,6,7,0,0,5,153,10,10LE0489BS
120078 ,LE ,707 ,MS ,3530 ,Human Factors ,  ,  ,10,8,2,0,4,0,0,1,0,5,0,3,7,10KS3530MS
120078 ,LE ,  ,  ,  ,Institute of Aviation ,  ,***College total*** ,238,215,23,0,194,10,8,15,0,6,5,216,22, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LG ,  ,  ,  ,Labor & Industrial Relns ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,165,50,115,0,98,12,16,4,1,30,4,109,56,10KS0364MHRI
120078 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,12,5,7,0,1,1,0,1,0,9,0,1,11,10KS0364PHD
120078 ,LG ,  ,  ,  ,Labor & Industrial Relns ,  ,***College total*** ,177,55,122,0,99,13,16,5,1,39,4,110,67, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LL ,  ,  ,  ,School of Social Work ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,228,21,207,0,165,13,31,12,1,2,4,218,10,10KS0365MSW
120078 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0365MSWX
120078 ,LL ,783 ,NDEG ,0365 ,Social Work ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,1,0,10KS0365NDEG
120078 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,25,5,20,0,7,1,1,3,0,13,0,7,18,10KS0365PHD
120078 ,LL ,  ,  ,  ,School of Social Work ,  ,***College total*** ,255,26,229,0,173,14,32,15,1,15,5,227,28, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LN ,  ,  ,  ,Continuing Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,82,28,54,0,59,8,8,5,0,0,2,2,80,10LN1249NDEJ
120078 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10LN1249NDEX
120078 ,LN ,  ,  ,  ,Continuing Education ,  ,***College total*** ,83,29,54,0,60,8,8,5,0,0,2,2,81, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,LP ,  ,  ,  ,Library & Info Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,10,4,6,0,8,2,0,0,0,0,0,10,0,10KS0370CAS
120078 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,4,0,4,0,4,0,0,0,0,0,0,4,0,10KS0370CASU
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,178,37,141,0,139,8,7,4,0,16,4,121,57,10KS0370MS
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,7,2,5,0,6,0,0,0,0,0,1,7,0,10KS0370MSU
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0376 ,Library & Info Sci - Media ,8,0,8,0,8,0,0,0,0,0,0,8,0,10KS0370MS
120078 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0376 ,Library & Info Sci - Media ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0376MS
120078 ,LP ,992 ,PHD ,0370 ,Library & Information Science ,  ,  ,42,16,26,0,20,4,1,1,1,14,1,12,30,10KS0370PHD
120078 ,LP ,  ,  ,  ,Library & Info Sci ,  ,***College total*** ,250,59,191,0,186,14,8,5,1,30,6,163,87, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
