Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120188 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5424 ,Mathematics ,35,10,25,0,20,2,4,7,0,0,2,0,0,6,2,1,2,34,1,10KN5422BS
120188 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5425 ,Science ,4,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,1,4,0,10KN5422BS
120188 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5426 ,Social Science ,4,1,3,0,1,1,0,2,0,0,0,0,0,0,0,0,1,4,0,10KN5422BS
120188 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144CAS
120188 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS1144EDD
120188 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,8,3,5,0,4,1,2,1,0,0,0,0,0,2,0,0,1,8,0,10KS0095EDM
120188 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,20,2,18,0,11,2,1,4,0,0,0,2,0,1,0,0,3,14,6,10KS1144EDM
120188 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,6,0,6,0,3,2,0,0,0,0,0,1,0,0,0,0,2,4,2,10KS5082EDM
120188 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120188 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,4,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,1,4,0,10KS8527EDM
120188 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,6,5,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,6,0,10KS8527EDM
120188 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,7,4,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,6,1,10KS8527EDM
120188 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10KS8527EDM
120188 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,5,0,5,0,2,2,0,0,0,0,0,1,0,0,0,0,2,4,1,10KS1144MA
120188 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,4,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,4,10KS1144NDEU
120188 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,46,14,32,0,16,2,6,6,0,0,0,16,0,7,2,0,2,16,30,10KS1144PHD
120188 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,5139 ,Writing Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144PHD
120188 ,KN ,616 ,MS ,0210 ,Educational Psychology ,  ,  ,5,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,10KS0210MS
120188 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,46,14,32,0,20,4,4,1,0,0,2,14,1,4,1,0,7,12,34,10KS0210PHD
120188 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,5,2,3,0,1,0,2,2,0,0,0,0,0,3,0,0,0,5,0,10KS5399CAS
120188 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10KS5399CASX
120188 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1EKS5399CASX
120188 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDD
120188 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,9,5,4,0,7,0,1,0,0,0,0,0,1,1,0,0,0,8,1,10KS0209EDDX
120188 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,2,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,10KS5399EDDU
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,7,4,3,0,4,0,2,0,0,0,1,0,0,2,1,0,0,7,0,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,22,11,11,0,16,0,5,0,0,1,0,0,0,5,0,1,0,22,0,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KS5399EDDU
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,14,6,8,0,10,1,1,2,0,0,0,0,0,1,0,0,2,14,0,10KS5399EDDX
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,24,13,10,1,12,1,6,2,0,1,0,0,2,6,0,1,1,11,13,10KS5399EDDU
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,61,27,34,0,39,6,8,6,0,0,1,0,1,10,2,0,6,25,36,10KS5399EDDU
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,29,10,19,0,18,2,3,5,0,0,0,1,0,4,0,0,2,3,26,10KS5399EDDU
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,10KS5399EDD
120188 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,80,23,57,0,42,2,20,11,0,0,2,0,3,21,3,0,2,35,45,10KS5399EDDU
120188 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209EDMX
120188 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1EKS0220EDMU
120188 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS4096EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,3,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,19,5,14,0,8,1,4,5,0,0,1,0,0,5,0,0,1,17,2,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,39,9,30,0,36,1,2,0,0,0,0,0,0,2,0,0,1,39,0,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10KS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,35,8,27,0,26,2,3,4,0,0,0,0,0,3,0,0,2,34,1,10KS5399EDMX
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1EKS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,16,3,13,0,10,2,0,2,0,0,0,2,0,1,0,0,2,13,3,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,19,6,13,0,10,3,4,1,0,0,1,0,0,5,1,0,3,10,9,10KS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,3,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,3,0,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,24,6,18,0,19,0,0,4,0,0,1,0,0,1,1,0,0,22,2,10KS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,20,10,10,0,16,1,2,1,0,0,0,0,0,3,0,0,1,14,6,1EKS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,26,3,23,0,21,2,0,2,0,0,1,0,0,0,0,0,3,7,19,10KS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,20,1,19,0,12,4,2,1,0,0,0,0,1,2,0,0,4,3,17,1EKS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5507 ,Philosophy of Education ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,12,3,9,0,9,0,3,0,0,0,0,0,0,3,0,0,0,12,0,10KS5399EDM
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,63,13,49,1,37,1,12,8,0,1,2,0,2,14,2,1,1,19,44,10KS5399EDMU
120188 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1EKS5399EDMU
120188 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KS5399MA
120188 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10KS5399MA
120188 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS5399MA
120188 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399MA
120188 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399MA
120188 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,4,0,4,0,2,1,1,0,0,0,0,0,0,1,0,0,1,2,2,10KS5399NDEG
120188 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,38,15,23,0,9,3,2,2,0,0,0,0,22,2,0,0,4,0,38,10KS5399NDEU
120188 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KS0209PHD
120188 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,4,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,10KS0209PHD
120188 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KS0209PHD
120188 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,38,16,22,0,6,3,16,4,0,0,2,7,0,20,1,0,3,19,19,10KS0220PHD
120188 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10KS0220PHD
120188 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5471 ,Global Studies in Education ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10KS0220PHD
120188 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,7,4,3,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,6,10KS4096PHD
120188 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,11,4,7,0,2,0,1,0,0,0,0,7,1,1,0,0,0,3,8,10KS4096PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,11,3,8,0,3,0,4,0,0,0,0,4,0,4,0,0,0,5,6,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,23,11,12,0,11,0,9,1,0,0,2,0,0,10,1,0,0,14,9,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,15,2,13,0,2,3,4,0,0,0,0,6,0,4,0,0,3,8,7,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,3,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,12,5,7,0,5,1,2,0,0,0,0,4,0,2,0,0,1,3,9,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,7,0,7,0,2,0,3,1,0,0,0,1,0,3,0,0,0,4,3,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5506 ,History of Education ,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5507 ,Philosophy of Education ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399PHD
120188 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,5,2,3,0,1,0,4,0,0,0,0,0,0,4,0,0,0,3,2,10KS5399PHD
120188 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1612,386,1223,3,935,121,190,187,0,4,39,98,38,224,24,5,139,1127,485, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120188 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120188 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,52,30,22,0,33,6,1,3,0,0,1,7,1,1,0,0,7,37,15,10KP5163BS
120188 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,11,8,3,0,8,1,1,1,0,0,0,0,0,1,0,0,1,11,0,10KP5163BS
120188 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,17,10,7,0,6,2,2,0,0,0,3,4,0,2,0,0,5,10,7,10KP5163BS
120188 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,30,23,7,0,12,1,0,0,0,0,0,17,0,0,0,0,1,9,21,10KS5370MENG
120188 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,25,20,5,0,10,0,0,0,0,0,0,15,0,0,0,0,0,7,18,10KS5163MS
120188 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,181,132,49,0,20,2,0,3,0,0,1,155,0,0,0,0,3,23,158,10KP0067NDEG
120188 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,31,16,15,0,9,0,1,1,0,0,2,18,0,1,0,0,2,8,23,10KS5163PHD
120188 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,5511 ,Computational Sci & Engr ,5,4,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10KS5163PHD
120188 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,275,228,47,0,122,59,0,16,0,0,13,60,5,4,1,3,69,166,109,10KP0121BS
120188 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS0240MS
120188 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,283,206,77,0,103,30,1,12,0,0,7,125,5,3,3,2,36,14,269,10KS0240PHD
120188 ,KP ,244 ,PHD ,0240 ,Physics ,5511 ,Computational Sci & Engr ,5,4,1,0,2,1,0,0,0,0,0,2,0,0,0,0,1,2,3,10KS0240PHD
120188 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,671,487,184,0,358,110,9,65,0,3,27,94,5,17,4,4,131,479,192,10KP0106BS
120188 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,303,219,84,0,49,12,4,9,0,0,1,228,0,5,1,0,12,46,257,10KS0106MS
120188 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,46,33,13,0,28,7,0,4,0,0,3,1,3,2,0,0,10,12,34,10KS0106MSU
120188 ,KP ,251 ,MS ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KS0106MS
120188 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,58,31,27,0,17,0,2,4,0,0,1,34,0,4,1,0,1,12,46,10KS0231MS
120188 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS0231MSU
120188 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,179,142,37,0,14,8,3,7,1,0,0,144,2,4,1,0,9,12,167,10KS0106PHD
120188 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,23,18,5,0,1,1,0,1,0,0,0,19,1,0,0,0,2,1,22,10KS0106PHD
120188 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,36,22,14,0,11,3,0,2,0,0,0,20,0,0,0,0,3,8,28,10KS0231PHD
120188 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,5511 ,Computational Sci & Engr ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,10KS0231PHD
120188 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,266,129,137,0,112,95,5,21,0,0,18,10,5,7,2,2,112,218,48,10KP0408BS
120188 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5542 ,General Bioengineering ,20,11,9,0,5,5,4,0,0,0,0,6,0,4,0,0,5,12,8,1PKS5542MENG
120188 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5544 ,Computational Genomics ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1PKS5544MENG
120188 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5545 ,Bioinstrumentation ,8,6,2,0,0,1,0,0,0,0,0,7,0,0,0,0,1,1,7,1PKS5545MENG
120188 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,5,2,3,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,5,10KS0408MS
120188 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,80,46,34,0,23,7,1,5,0,0,2,42,0,2,1,0,9,11,69,10KS0408PHD
120188 ,KP ,343 ,PHD ,0408 ,Bioengineering ,5511 ,Computational Sci & Engr ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS0408PHD
120188 ,KP ,343 ,PHD ,0408 ,Bioengineering ,5563 ,Cancer Nanotechnology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0408PHD
120188 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,271,202,69,0,93,65,4,18,0,0,13,78,0,8,0,1,76,155,116,10KP0127BS
120188 ,KP ,422 ,BS ,5532 ,Systems Engineering and Design ,  ,  ,249,180,68,1,115,69,6,25,0,0,8,25,1,9,4,1,76,183,66,10KP5532BS
120188 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,33,20,13,0,1,3,0,0,0,0,0,29,0,0,0,0,3,3,30,10KS0127MS
120188 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0127MSU
120188 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5539 ,Advanced Analytics in IESE ,17,11,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,10KS0127MS
120188 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,4,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,10KS3846MS
120188 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,45,29,16,0,5,0,0,1,0,0,1,38,0,0,0,0,1,1,44,10KS0127PHD
120188 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,18,18,0,0,2,1,0,0,0,0,0,15,0,0,0,0,1,2,16,10KS3846PHD
120188 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,1012,709,302,1,276,395,21,49,1,0,37,215,18,29,4,3,429,542,470,10KP0112BS
120188 ,KP ,434 ,BS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,42,33,9,0,6,12,0,1,0,0,1,22,0,0,0,0,13,10,32,10KP5458BS
120188 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,116,87,29,0,7,15,0,0,0,0,0,93,1,0,0,0,16,10,106,10KS0112MCS
120188 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,33,30,3,0,15,6,2,1,0,1,0,2,6,2,0,1,10,10,23,10KS0112MCSU
120188 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,586,478,107,1,160,190,12,26,0,0,16,14,168,16,7,3,339,54,532,1SKS0112MCSU
120188 ,KP ,434 ,MCS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,43,37,6,0,8,9,0,0,0,0,1,25,0,0,0,0,10,9,34,10KS5458MCS
120188 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,124,92,32,0,9,14,3,5,0,0,1,92,0,5,2,0,14,5,119,10KS0112MS
120188 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,8,7,1,0,2,2,0,0,0,0,0,4,0,0,0,0,2,1,7,10KS1854MS
120188 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,6,4,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,1,5,10KS4028MS
120188 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,9,7,2,0,3,3,0,0,0,0,0,0,3,0,0,0,5,0,9,1SKS0112NDEU
120188 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,345,277,68,0,64,29,0,14,1,0,7,228,2,2,6,0,33,17,328,10KS0112PHD
120188 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,126,88,38,0,4,2,0,0,0,0,0,120,0,0,0,0,2,2,124,10KS5244MS
120188 ,KP ,545 ,MS ,5244 ,Financial Engineering ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5244MS
120188 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,151,94,57,0,61,30,12,26,0,0,8,13,1,13,1,1,38,123,28,10KP5333NONE
120188 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,519,440,79,0,266,101,6,51,1,0,17,73,4,6,3,2,119,339,180,10KP4048BS
120188 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,70,58,12,0,20,9,3,9,0,0,3,26,0,5,0,0,11,18,52,10KS4048MS
120188 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,25,20,5,0,20,2,0,2,0,0,0,0,1,0,0,0,2,3,22,10KS4048MSU
120188 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,5511 ,Computational Sci & Engr ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10KS4048MS
120188 ,KP ,615 ,NDEG ,4048 ,Aerospace Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS4048NDEG
